peptide_id,SVM_pred,SVM_prob_AMP,SVM_confidence,SVM_hyperplane_distance,SVM_distance,SVM_score_z
SEQ_558,1,0.7312874337876756,0.7312874337876756,0.6465053640962176,0.6465053640962176,0.36529490492939765
SEQ_559,1,0.8192434251844639,0.8192434251844639,0.9474311590625194,0.9474311590625194,0.6216237781986077
SEQ_56,1,0.8277474424442112,0.8277474424442112,0.9819135510264639,0.9819135510264639,0.6509959118860337
SEQ_560,1,0.8610749395149415,0.8610749395149415,1.131831836684694,1.131831836684694,0.778696447659409
SEQ_561,1,0.8748065876757509,0.8748065876757509,1.2024690267702836,1.2024690267702836,0.8388652721617079
SEQ_562,1,0.8700920236710478,0.8700920236710478,1.1775034442956045,1.1775034442956045,0.8175995656875898
SEQ_563,1,0.8224540754537863,0.8224540754537863,0.9602980060841403,0.9602980060841403,0.6325837705114924
SEQ_564,1,0.7885984940097016,0.7885984940097016,0.8326137013696052,0.8326137013696052,0.5238221604763529
SEQ_565,1,0.7301895200359025,0.7301895200359025,0.6432110163928487,0.6432110163928487,0.36248877647817557
SEQ_566,1,0.8457072698369688,0.8457072698369688,1.0594251737336853,1.0594251737336853,0.7170203845173514
SEQ_567,1,0.492000788163692,0.5079992118363079,0.03648718582348576,0.03648718582348576,-0.1543191491861543
SEQ_568,1,0.958186617762947,0.958186617762947,1.9039656830339609,1.9039656830339609,1.4364007792867206
SEQ_569,1,0.9616064885390482,0.9616064885390482,1.9565134233456138,1.9565134233456138,1.4811609935728949
SEQ_57,1,0.9460474838572507,0.9460474838572507,1.7457368130842812,1.7457368130842812,1.3016212800503604
SEQ_570,0,0.13841617759611452,0.8615838224038854,-1.0242468003732603,-1.0242468003732603,-1.057853349538162
SEQ_571,1,0.573561027071503,0.573561027071503,0.22977099105422705,0.22977099105422705,0.010320176670007009
SEQ_572,1,0.6158561693196313,0.6158561693196313,0.33026451092044085,0.33026451092044085,0.09592065077043478
SEQ_573,0,0.21368317720673055,0.7863168227932694,-0.7138853326922168,-0.7138853326922168,-0.7934871614359792
SEQ_574,0,0.15766166118477692,0.842338338815223,-0.9340409841125197,-0.9340409841125197,-0.9810159509793767
SEQ_575,0,0.15766166118477692,0.842338338815223,-0.9340409841125197,-0.9340409841125197,-0.9810159509793767
SEQ_576,0,0.15586888590039016,0.8441311140996098,-0.9420486969978014,-0.9420486969978014,-0.987836928295653
SEQ_577,1,0.9049854708491011,0.9049854708491011,1.3851318235264767,1.3851318235264767,0.9944576130773841
SEQ_578,1,0.964270561683612,0.964270561683612,2.0006574119690277,2.0006574119690277,1.5187628843204648
SEQ_579,1,0.8002462848808828,0.8002462848808828,0.8746872392994492,0.8746872392994492,0.5596604393889797
SEQ_58,1,0.7986893028954368,0.7986893028954368,0.8689601259753686,0.8689601259753686,0.5547820789094102
SEQ_580,1,0.9444853350471936,0.9444853350471936,1.7278849753395753,1.7278849753395753,1.2864150679827056
SEQ_581,1,0.8954791711658358,0.8954791711658358,1.3226372950370728,1.3226372950370728,0.9412247153293752
SEQ_582,0,0.14152775376483193,0.858472246235168,-1.008984557261778,-1.008984557261778,-1.0448529565982176
SEQ_583,1,0.8525360119882492,0.8525360119882492,1.0908258476746973,1.0908258476746973,0.743767507913984
SEQ_584,0,0.14005725308875197,0.8599427469112481,-1.016161958635908,-1.016161958635908,-1.05096667379364
SEQ_585,0,0.33670464917081006,0.6632953508291899,-0.3532860779676095,-0.3532860779676095,-0.4863283793992776
SEQ_586,1,0.9047885536703604,0.9047885536703604,1.383781464966992,1.383781464966992,0.9933073763949457
SEQ_587,1,0.9040149753125523,0.9040149753125523,1.378500882397597,1.378500882397597,0.9888093712293546
SEQ_588,0,0.11542058205694278,0.8845794179430573,-1.1470714045916637,-1.1470714045916637,-1.1624754621508928
SEQ_589,1,0.480392025199837,0.519607974800163,0.009045254049224183,0.009045254049224183,-0.17769421230699678
SEQ_59,0,0.08719375934077238,0.9128062406592277,-1.331206681872764,-1.331206681872764,-1.3193220633532372
SEQ_590,0,0.24644557630547415,0.7535544236945259,-0.6045319981932697,-0.6045319981932697,-0.7003398889547848
SEQ_591,1,0.8590502955051744,0.8590502955051744,1.121922455067637,1.121922455067637,0.7702556271409179
SEQ_592,0,0.07347424620162037,0.9265257537983796,-1.4410970626887276,-1.4410970626887276,-1.4129267923889608
SEQ_593,0,0.23922407561740452,0.7607759243825954,-0.6277235210299198,-0.6277235210299198,-0.7200944497719501
SEQ_594,0,0.02247444195630707,0.9775255580436929,-2.1841410142685107,-2.1841410142685107,-2.0458523244766162
SEQ_595,0,0.10166652356268996,0.8983334764373101,-1.2310990308968006,-1.2310990308968006,-1.2340502727339933
SEQ_596,1,0.8525360119882492,0.8525360119882492,1.0908258476746973,1.0908258476746973,0.743767507913984
SEQ_597,1,0.8525360119882492,0.8525360119882492,1.0908258476746973,1.0908258476746973,0.743767507913984
SEQ_598,1,0.8663635871765177,0.8663635871765177,1.1583026062641384,1.1583026062641384,0.8012442739154723
SEQ_599,1,0.9190737183148678,0.9190737183148678,1.4890162728847676,1.4890162728847676,1.0829464840868797
SEQ_6,0,0.06883943138682071,0.9311605686131793,-1.482515362595463,-1.482515362595463,-1.4482069389413976
SEQ_60,0,0.13918123408686037,0.8608187659131397,-1.0204677692639077,-1.0204677692639077,-1.0546343673089444
SEQ_600,1,0.8525360119882492,0.8525360119882492,1.0908258476746973,1.0908258476746973,0.743767507913984
SEQ_601,1,0.8658320264436749,0.8658320264436749,1.1556023730820009,1.1556023730820009,0.7989442127684411
SEQ_602,1,0.8658320264436749,0.8658320264436749,1.1556023730820009,1.1556023730820009,0.7989442127684411
SEQ_603,1,0.8525360119882492,0.8525360119882492,1.0908258476746973,1.0908258476746973,0.743767507913984
SEQ_604,1,0.8596105154731586,0.8596105154731586,1.1246523732170157,1.1246523732170157,0.772580973970776
SEQ_605,1,0.8690206310693365,0.8690206310693365,1.1719383701583967,1.1719383701583967,0.8128592303387713
SEQ_606,1,0.8866850433660518,0.8866850433660518,1.2691767940772851,1.2691767940772851,0.8956870106704428
SEQ_607,1,0.8594205404389793,0.8594205404389793,1.1237256149131731,1.1237256149131731,0.7717915603818097
SEQ_608,0,0.28323803794213265,0.7167619620578674,-0.4928179044235852,-0.4928179044235852,-0.6051817195214175
SEQ_609,1,0.82144249675782,0.82144249675782,0.9562246829043483,0.9562246829043483,0.6291141100217548
SEQ_61,0,0.1553448164276956,0.8446551835723044,-0.9444037067150526,-0.9444037067150526,-0.9898429277727954
SEQ_610,0,0.33126770541836825,0.6687322945816317,-0.3686609274670449,-0.3686609274670449,-0.4994246905656741
SEQ_611,0,0.3570946202345625,0.6429053797654375,-0.2971083742958897,-0.2971083742958897,-0.4384761589319825
SEQ_612,0,0.37222773319625313,0.6277722668037469,-0.2568118747188483,-0.2568118747188483,-0.40415156294833515
SEQ_613,0,0.03495059022827513,0.9650494097717248,-1.921479776295452,-1.921479776295452,-1.8221172365999871
SEQ_614,0,0.15406305645228224,0.8459369435477178,-0.9501909996865157,-0.9501909996865157,-0.9947725493322236
SEQ_615,0,0.15406305645228224,0.8459369435477178,-0.9501909996865157,-0.9501909996865157,-0.9947725493322236
SEQ_616,0,0.15406305645228224,0.8459369435477178,-0.9501909996865157,-0.9501909996865157,-0.9947725493322236
SEQ_617,0,0.06976481312960336,0.9302351868703966,-1.4740441049708655,-1.4740441049708655,-1.4409911137831408
SEQ_618,0,0.14665088600303355,0.8533491139969664,-0.9844549262522113,-0.9844549262522113,-1.0239585939893365
SEQ_619,0,0.14618294122944803,0.853817058770552,-0.9866656491655965,-0.9866656491655965,-1.025841689832157
SEQ_62,0,0.15375612618534187,0.8462438738146582,-0.9515826630740316,-0.9515826630740316,-0.9959579695057648
SEQ_620,0,0.07135319093689362,0.9286468090631064,-1.4597428947557596,-1.4597428947557596,-1.4288093295621014
SEQ_621,0,0.15247307729188916,0.8475269227081108,-0.9574249232713269,-0.9574249232713269,-1.0009344121995056
SEQ_622,0,0.06080622567863969,0.9391937743213603,-1.5608518650862022,-1.5608518650862022,-1.514934044942897
SEQ_623,0,0.09387368583447733,0.9061263141655227,-1.2832852408062396,-1.2832852408062396,-1.2785025350858297
SEQ_624,0,0.06080622567863969,0.9391937743213603,-1.5608518650862022,-1.5608518650862022,-1.514934044942897
SEQ_625,0,0.2869869827465851,0.7130130172534149,-0.48195772101025725,-0.48195772101025725,-0.5959310051446488
SEQ_626,1,0.769224316344198,0.769224316344198,0.7661995397999358,0.7661995397999358,0.4672505156089563
SEQ_627,1,0.769224316344198,0.769224316344198,0.7661995397999358,0.7661995397999358,0.4672505156089563
SEQ_628,0,0.15406305645228224,0.8459369435477178,-0.9501909996865157,-0.9501909996865157,-0.9947725493322236
SEQ_629,0,0.07405325778932413,0.9259467422106759,-1.4360932545710954,-1.4360932545710954,-1.4086645439599366
SEQ_63,0,0.026143856429140366,0.9738561435708596,-2.0943545636460557,-2.0943545636460557,-1.9693721419602828
SEQ_630,1,0.8267019022165466,0.8267019022165466,0.9776031864574423,0.9776031864574423,0.6473243393195125
SEQ_631,1,0.9700931148981163,0.9700931148981163,2.1093519044523004,2.1093519044523004,1.611348954557235
SEQ_632,1,0.6145703963461243,0.6145703963461243,0.3272217799750733,0.3272217799750733,0.09332884970873197
SEQ_633,1,0.6145703963461243,0.6145703963461243,0.3272217799750733,0.3272217799750733,0.09332884970873197
SEQ_634,1,0.9256042673871744,0.9256042673871744,1.542908458482123,1.542908458482123,1.1288518981233608
SEQ_635,0,0.060233089242729534,0.9397669107572705,-1.5668037336338707,-1.5668037336338707,-1.520003852131879
SEQ_636,0,0.14337968754803715,0.8566203124519629,-1.0000334735358152,-1.0000334735358152,-1.0372284151185769
SEQ_637,0,0.021253539141781873,0.9787464608582181,-2.2172681120743896,-2.2172681120743896,-2.0740700173341216
SEQ_638,0,0.028672557357491715,0.9713274426425083,-2.039462925020046,-2.039462925020046,-1.9226153929003313
SEQ_639,0,0.3027914310838215,0.6972085689161784,-0.4370708886294898,-0.4370708886294898,-0.55769635939062
SEQ_64,0,0.05657613175828847,0.9434238682417115,-1.6319117096990234,-1.6319117096990234,-1.5754628869663243
SEQ_640,1,0.4940920672817369,0.5059079327182632,0.04142731322425597,0.04142731322425597,-0.15011114405124196
SEQ_641,1,0.7400963914153696,0.7400963914153696,0.6732523131418237,0.6732523131418237,0.38807798111273684
SEQ_642,0,0.028672557357491715,0.9713274426425083,-2.039462925020046,-2.039462925020046,-1.9226153929003313
SEQ_643,0,0.3027914310838215,0.6972085689161784,-0.4370708886294898,-0.4370708886294898,-0.55769635939062
SEQ_644,1,0.4940920672817369,0.5059079327182632,0.04142731322425597,0.04142731322425597,-0.15011114405124196
SEQ_645,1,0.8112042264501298,0.8112042264501298,0.9159702557593447,0.9159702557593447,0.5948253513750201
SEQ_646,1,0.8439812291509572,0.8439812291509572,1.051668928317468,1.051668928317468,0.7104136074261383
SEQ_647,0,0.07811626471338666,0.9218837352866134,-1.4019590942365423,-1.4019590942365423,-1.3795890342997348
SEQ_648,0,0.15627461071603022,0.8437253892839698,-0.940229922357741,-0.940229922357741,-0.9862876943581985
SEQ_649,0,0.06775233967707098,0.932247660322929,-1.4926027433635918,-1.4926027433635918,-1.4567993793030538
SEQ_65,0,0.21332045112839249,0.7866795488716075,-0.7151607678908136,-0.7151607678908136,-0.7945735783296217
SEQ_650,0,0.06775233967707098,0.932247660322929,-1.4926027433635918,-1.4926027433635918,-1.4567993793030538
SEQ_651,0,0.0817500331836003,0.9182499668163997,-1.3727810781211893,-1.3727810781211893,-1.3547351729153467
SEQ_652,0,0.0817500331836003,0.9182499668163997,-1.3727810781211893,-1.3727810781211893,-1.3547351729153467
SEQ_653,0,0.05289309534003822,0.9471069046599618,-1.6726954836813839,-1.6726954836813839,-1.6102025437436214
SEQ_654,0,0.06775233967707098,0.932247660322929,-1.4926027433635918,-1.4926027433635918,-1.4567993793030538
SEQ_655,0,0.0576146089534162,0.9423853910465838,-1.6208680102736994,-1.6208680102736994,-1.5660558534791016
SEQ_656,1,0.5135260283291806,0.5135260283291806,0.08733359590603496,0.08733359590603496,-0.11100812957846819
SEQ_657,0,0.19085763948787846,0.8091423605121215,-0.7974814058367614,-0.7974814058367614,-0.8646943746337415
SEQ_658,0,0.028672557357491715,0.9713274426425083,-2.039462925020046,-2.039462925020046,-1.9226153929003313
SEQ_659,0,0.3027914310838215,0.6972085689161784,-0.4370708886294898,-0.4370708886294898,-0.55769635939062
SEQ_66,1,0.7822807407829461,0.7822807407829461,0.810496449705543,0.810496449705543,0.5049826648475535
SEQ_660,1,0.4940920672817369,0.5059079327182632,0.04142731322425597,0.04142731322425597,-0.15011114405124196
SEQ_661,1,0.8619923666579368,0.8619923666579368,1.1363620725995363,1.1363620725995363,0.7825553068436982
SEQ_662,0,0.06775233967707098,0.932247660322929,-1.4926027433635918,-1.4926027433635918,-1.4567993793030538
SEQ_663,0,0.053778624158053054,0.946221375841947,-1.6626482724274858,-1.6626482724274858,-1.601644319811712
SEQ_664,0,0.08169470121154804,0.9183052987884519,-1.3732164266806963,-1.3732164266806963,-1.355106003225026
SEQ_665,0,0.053778624158053054,0.946221375841947,-1.6626482724274858,-1.6626482724274858,-1.601644319811712
SEQ_666,0,0.2153047850907011,0.7846952149092989,-0.7082025414182497,-0.7082025414182497,-0.7886465545201007
SEQ_667,1,0.9302187668308542,0.9302187668308542,1.5836872530832213,1.5836872530832213,1.163587313459047
SEQ_668,0,0.30485490119235353,0.6951450988076464,-0.43131070878836,-0.43131070878836,-0.5527898328209381
SEQ_669,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_67,0,0.31464124271346544,0.6853587572865345,-0.40428305673753256,-0.40428305673753256,-0.529767653555526
SEQ_670,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_671,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_672,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_673,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_674,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_675,1,0.9097043010508014,0.9097043010508014,1.4182710925415947,1.4182710925415947,1.0226856733822898
SEQ_676,1,0.9652755880811483,0.9652755880811483,2.0181377879648874,2.0181377879648874,1.5336526849234429
SEQ_677,0,0.18666012328222503,0.813339876717775,-0.8136669825114085,-0.8136669825114085,-0.8784812639653433
SEQ_678,0,0.3627372381776688,0.6372627618223312,-0.281951926110962,-0.281951926110962,-0.4255658822093083
SEQ_679,1,0.7891282996758762,0.7891282996758762,0.8344900722730187,0.8344900722730187,0.5254204549647365
SEQ_68,0,0.12939695530830392,0.8706030446916961,-1.0701794172037151,-1.0701794172037151,-1.0969787954633785
SEQ_680,1,0.9221346689277187,0.9221346689277187,1.5137580250959202,1.5137580250959202,1.1040215317334297
SEQ_681,1,0.9369377871229769,0.9369377871229769,1.64778263487994,1.64778263487994,1.2181838195497015
SEQ_682,1,0.5871878244620492,0.5871878244620492,0.2622038981854523,0.2622038981854523,0.037946557262348246
SEQ_683,1,0.9061137184013978,0.9061137184013978,1.3929177476295305,1.3929177476295305,1.0010896705017696
SEQ_684,1,0.7986893028954368,0.7986893028954368,0.8689601259753686,0.8689601259753686,0.5547820789094102
SEQ_685,1,0.9497503701245824,0.9497503701245824,1.7900825647941718,1.7900825647941718,1.339395032783473
SEQ_686,0,0.14347585881058103,0.856524141189419,-0.9995712794431488,-0.9995712794431488,-1.0368347177586743
SEQ_687,1,0.9061137184013978,0.9061137184013978,1.3929177476295305,1.3929177476295305,1.0010896705017696
SEQ_688,1,0.9676614067146683,0.9676614067146683,2.0616685378516593,2.0616685378516593,1.5707322183422696
SEQ_689,1,0.9710588257298064,0.9710588257298064,2.129337421841558,2.129337421841558,1.6283726369393463
SEQ_69,0,0.020630134376092388,0.9793698656239076,-2.23491836257123,-2.23491836257123,-2.0891045171957274
SEQ_690,1,0.8005688497467087,0.8005688497467087,0.875877892003797,0.875877892003797,0.5606746384748194
SEQ_691,1,0.9497503701245824,0.9497503701245824,1.7900825647941718,1.7900825647941718,1.339395032783473
SEQ_692,1,0.6577380280955003,0.6577380280955003,0.44107534479506916,0.44107534479506916,0.19030942258139175
SEQ_693,1,0.8548775197946052,0.8548775197946052,1.10186923414402,1.10186923414402,0.7531742748249926
SEQ_694,1,0.9690470858480205,0.9690470858480205,2.0883971226127493,2.0883971226127493,1.5934996518109028
SEQ_695,1,0.9635012096054625,0.9635012096054625,1.9875928720256133,1.9875928720256133,1.507634496992117
SEQ_696,1,0.9190737183148678,0.9190737183148678,1.4890162728847676,1.4890162728847676,1.0829464840868797
SEQ_697,1,0.8316438604783325,0.8316438604783325,0.9981611068324493,0.9981611068324493,0.6648355950996087
SEQ_698,1,0.6577380280955003,0.6577380280955003,0.44107534479506916,0.44107534479506916,0.19030942258139175
SEQ_699,1,0.6895201454556559,0.6895201454556559,0.5264804652236544,0.5264804652236544,0.2630575839456641
SEQ_7,0,0.07261752114980762,0.9273824788501924,-1.448567881696496,-1.448567881696496,-1.4192904429988191
SEQ_70,0,0.06643145462219988,0.9335685453778001,-1.5050635296740587,-1.5050635296740587,-1.4674134887228465
SEQ_700,0,0.037949980799010706,0.9620500192009893,-1.8722821657353825,-1.8722821657353825,-1.780210665965814
SEQ_701,0,0.08491426579393987,0.9150857342060601,-1.348320453309963,-1.348320453309963,-1.3338995898506758
SEQ_702,1,0.9436245053128499,0.9436245053128499,1.7182488619061478,1.7182488619061478,1.2782070175583098
SEQ_703,1,0.6895201454556559,0.6895201454556559,0.5264804652236544,0.5264804652236544,0.2630575839456641
SEQ_704,1,0.8514423444966757,0.8514423444966757,1.0857173976405017,1.0857173976405017,0.7394161254026774
SEQ_705,0,0.06516750360139462,0.9348324963986054,-1.517204585714951,-1.517204585714951,-1.4777552516003318
SEQ_706,1,0.8784575415806171,0.8784575415806171,1.22236472015042,1.22236472015042,0.8558124423689384
SEQ_707,0,0.08682363983591473,0.9131763601640852,-1.333957671910226,-1.333957671910226,-1.3216653592370495
SEQ_708,1,0.6387921512756861,0.6387921512756861,0.38429826557919433,0.38429826557919433,0.14194665346566468
SEQ_71,0,0.11868797064025696,0.8813120293597431,-1.1284041706581327,-1.1284041706581327,-1.1465746948478752
SEQ_72,0,0.0284319408020205,0.9715680591979795,-2.044476149897391,-2.044476149897391,-1.926885662534076
SEQ_73,0,0.25967561857890387,0.7403243814210961,-0.5631981138663594,-0.5631981138663594,-0.6651316476721016
SEQ_74,1,0.9311381982390333,0.9311381982390333,1.5921099248754258,1.5921099248754258,1.170761753159884
SEQ_75,0,0.03409919195979314,0.9659008080402068,-1.9361988622561022,-1.9361988622561022,-1.8346549677714494
SEQ_76,0,0.13062686954305927,0.8693731304569408,-1.0637590925422857,-1.0637590925422857,-1.0915099569190754
SEQ_77,0,0.04596750142978091,0.9540324985702191,-1.757338120163321,-1.757338120163321,-1.6823012205698464
SEQ_78,0,0.05657613175828847,0.9434238682417115,-1.6319117096990234,-1.6319117096990234,-1.5754628869663243
SEQ_79,1,0.5794521016640165,0.5794521016640165,0.24379341621543116,0.24379341621543116,0.022264491521699174
SEQ_8,1,0.9585801622575909,0.9585801622575909,1.9097988197470177,1.9097988197470177,1.4413694505880643
SEQ_80,0,0.07636244932507498,0.923637550674925,-1.4164885517577797,-1.4164885517577797,-1.3919652397893596
SEQ_81,0,0.14037451639653753,0.8596254836034625,-1.0146081070478883,-1.0146081070478883,-1.0496431015593979
SEQ_82,1,0.9177245135557981,0.9177245135557981,1.478382070737339,1.478382070737339,1.0738882607635098
SEQ_83,1,0.7489687049742669,0.7489687049742669,0.7007913908886508,0.7007913908886508,0.4115357932637619
SEQ_84,0,0.15406305645228224,0.8459369435477178,-0.9501909996865157,-0.9501909996865157,-0.9947725493322236
SEQ_85,1,0.9060738935180285,0.9060738935180285,1.3926414872012174,1.3926414872012174,1.0008543516108572
SEQ_86,1,0.9186995601767729,0.9186995601767729,1.4860510505552007,1.4860510505552007,1.0804207049365224
SEQ_87,0,0.16367124974899747,0.8363287502510025,-0.9077258902423104,-0.9077258902423104,-0.9586007294378681
SEQ_88,1,0.899740944021985,0.899740944021985,1.3499969040858986,1.3499969040858986,0.9645296558757877
SEQ_89,1,0.6105943376408649,0.6105943376408649,0.31780516425241323,0.31780516425241323,0.08530776763941691
SEQ_9,1,0.9573624246955519,0.9573624246955519,1.8919175383723683,1.8919175383723683,1.426138158408918
SEQ_90,0,0.30335537977425114,0.6966446202257488,-0.4354944325213328,-0.4354944325213328,-0.5563535326050084
SEQ_91,0,0.14593574299546838,0.8540642570045316,-0.9878358619735228,-0.9878358619735228,-1.0268384781951303
SEQ_92,0,0.3715638035985621,0.6284361964014379,-0.258556764637056,-0.258556764637056,-0.40563786181069444
SEQ_93,0,0.20833228515156066,0.7916677148484393,-0.7328634276499043,-0.7328634276499043,-0.8096527204497713
SEQ_94,0,0.06817393318111002,0.93182606681889,-1.48867299309412,-1.48867299309412,-1.4534520143524492
SEQ_95,0,0.2636379164277378,0.7363620835722622,-0.5510881981978211,-0.5510881981978211,-0.6548164101928781
SEQ_96,1,0.912046276549964,0.912046276549964,1.4353046488488124,1.4353046488488124,1.0371948725570752
SEQ_97,1,0.8120400609834459,0.8120400609834459,0.919192882205692,0.919192882205692,0.5975703875925111
SEQ_98,1,0.6241053687148356,0.6241053687148356,0.3497546906804211,0.3497546906804211,0.1125224040971961
SEQ_99,1,0.9173901670396203,0.9173901670396203,1.4757714940949866,1.4757714940949866,1.0716645691408224
